InsDel1a	InsDel1b	InsDel1c	InsDel1d	InsDel2a	InsDel2b	InsDel2c	InsDel3	InsDel4a	InsDel4b	InsDel5a	InsDel5b	InsDel6	InsDel7	InsDel8	InsDel24a	InsDel9	InsDel10	InsDel11	InsDel12	InsDel13	InsDel14	InsDel17	InsDel18	InsDel19a	InsDel19b	InsDel19c	InsDel23	InsDel24b	InsDel25	InsDel28	InsDel29	InsDel30	InsDel32	InsDel33	InsDel34a	InsDel34b	InsDel35	InsDel36	InsDel38	InsDel39
Ins(2,4):R1	0.00519094039649781	0.000647008983399629	0.000670340061501408	0.013388649415741	0.000321455480440622	0.000110200946367073	0.000300600243327361	0.00314390137090101	0.00154773666616759	0.0176758914892493	0.0180248052073418	0.00787805620110144	0.000195158720456854	4.36540094610034e-05	0.00418316023378637	0.0133011666444332	0.00514497063864561	0.193792713971592	0.000484715798213667	0.0132459086028813	0.0133149557920206	0.00200611584699515	0.313158065550675	0.00209788278862423	0.02245639889719	0.0120213285038831	0.0168011664659582	0.00306392113710166	0.0135286754175605	0.00755697055192053	0.0367618891713802	0.00304977231400579	0.0084044962143297	0.00592431859612825	0.000313313476594235	0.000651243085864114	0.000543438797837218	0.0024636999907877	0.00266060443755967	0.00110369608445061	0.00053630502366894
Ins(5,):R1	0.0087016175598275	0.000890079971759601	0.000661747633680354	0.0229298330400084	0.000110547164033205	4.08206263868975e-05	2.34142353442442e-05	0.00121659705117499	0.00206541671939206	0.0197986671921484	0.00915378289622429	0.0153776726843586	0.00774393201718931	4.94824910346268e-06	0.0124602696949595	0.00489245975653011	0.00859414351732374	0.285450988938257	0.00126768769184599	0.0019252309271841	0.0204621268007349	0.011219341455597	0.00435842133196809	0.00022644801696216	0.0148038212608594	0.00865329612031921	0.00394590954557203	0.0016515412681877	0.00582743668969998	0.00311504869722525	0.00224652400354605	0.00112291502529615	0.00166591709714913	1.26156699236121e-05	0.000137764702211658	0.00124477310407054	0.00063197361566508	0.00417860525762554	0.00930838222308061	5.68920521524012e-05	0.000163499783073821
Ins(2,):R(2,4)	0.00832214653054725	0.00469059475365135	0.00167329524285049	0.00949522163568965	0.0022951351041141	0.00226054473868818	0.00108984396271535	0.00461319599530784	0.0018982950054294	0.0128951224587082	0.0211798778501214	0.00509052141584837	0.00243840780093388	0.0029378866040376	0.00143557346908187	0.00647524784266383	0.00454600942117705	0.0823033600825829	0.00100669706063521	0.00619363735281795	0.00718861828536327	0.00412514595861243	0.110994508932697	0.00845205297207808	0.023772332787656	0.0147628935805726	0.0218485425550287	0.00227327494573262	0.00598121072160776	0.00493594972378653	0.0107866941870115	0.00177367237796049	0.00387410495947705	8.83096894652848e-06	0.00282511604633703	0.000864749899002132	0.0093289127953147	0.013025563741643	3.98219560345694e-06	0.0143144666313016	0.00480102481655156
Ins(2,):R(5,9)	0.031214000934399	0.0057606135937073	0.0142670734751851	0.00265570032709549	0.00918520321762681	0.00663923650630849	0.00749588690882909	0.000372600930162	0.00212704509227805	0.0082556592907114	0.00158513427717338	0.00190815776295711	0.000954743975020779	0.0144663860020863	0.0020110918788724	0.00398064670548334	0.00394406500626974	0.00380061859962108	0.00146751795195893	0.028529840380727	0.00879840441863881	0.00410899619757396	0.00594639134909893	0.00675622962269157	0.0382715126880112	0.0169060088061534	0.00588743093522428	0.00186532042231089	0.00309622792817488	0.000862610241537323	0.00546526145708674	0.000623770945984961	0.00360028376744504	0.00185576504576334	0.0167453953629519	0.00276612741216182	0.00799081885306261	0.00487070889837415	0.00337889296953322	0.124026208914873	0.0369243949241604
[Del(C):R1]A	0.00656979513754617	0.00113557136088878	0.000400350789159862	0.00367011031444691	0.000618987337664732	0.0001985756932221	0.00139700535441632	0.063691039911109	0.0112319358859322	0.0259377306648337	0.0225079655321037	0.0346303199984537	0.00712812372204528	0.00079465793827731	0.00799111213995704	0.139906158749507	0.0422072585771217	0.00406590342452035	0.00126014193177547	0.0108563896963622	0.0169307684901343	0.00299440174255203	0.00406205873068099	0.000360980237511977	0.0145460393290789	0.00873322167456438	0.0191483314923787	0.0239329977496479	0.278890989670142	0.027179010384146	0.00729951122477872	0.000670860385432135	0.0116935910061934	0.0834703184825872	0.00166198365027147	0.0182584593007762	0.00329693877678262	0.00723441211740408	0.125252993864432	0.00061520769553397	0.00701270529163731
[Del(C):R1]T	0.0068490862774749	0.00682860049237675	0.00038781726397518	0.00606060877980078	0.00139331810522018	0.000252284854882957	0.000967592300132811	0.0351255439416833	0.00339112947084252	0.0271041171670148	0.0281019766358724	0.0213832573474906	0.0219070160395514	0.0001496275994591	0.0208816693146132	0.218217204491119	0.12428258194567	0.00795781614267996	0.000201485032058228	0.0017067105022003	0.0287456707133712	0.00964845999280577	0.000956006917746268	0.0012410653277522	0.0186843125965146	0.00860265723276953	0.0184425175914518	0.00641886654879881	0.210572493546151	0.0256907962762217	0.0100416481836087	0.000361038929905917	0.0341848658111945	0.0752840102691553	0.00138079950310999	0.00540137546324198	0.0192997749604159	0.00636357408934042	0.0157396281226636	0.00104817854292485	0.00485269485971665
[Del(C):R2]A	0.00483798006066893	0.00709396307300626	0.000399149927473364	0.00397339609781793	0.000153053506436319	0.000483802116847211	0.000566344761099959	0.0993269050036788	0.00348314178461937	0.0141517585710588	0.0167802129120503	0.0535904772163656	0.00364463841616542	0.000115412091267589	0.00357739409107456	0.0617677445040307	0.0184008705389862	0.00602359031279784	1.25762667841864e-06	0.00639857302669264	0.00848745855801881	0.00241806642214773	0.00311578134962926	0.000615718920455322	0.00776322978387868	0.00466347054320835	0.00519248890501254	0.106190216216614	0.0372632423554188	0.0199232171975187	0.00296324312864509	0.000866220881997933	0.0094081569288096	7.56940195416727e-06	0.000448628030811022	0.0106087971745196	0.00956885845814936	0.00168341022061493	0.00664280004101661	0.000289283735745638	0.00308121179688244
[Del(C):R2]T	0.00453359519357548	0.000972127075612252	0.000312323663946114	0.00154630486923524	0.00030163519942083	0.00027550992739335	0.000400143009023023	0.0565767681471222	0.00637765028786195	0.0176680214524455	0.0236717915817136	0.026099536899069	0.00756157625016503	0.00016479796377021	0.00799433607074858	0.0750456500353351	0.0489258400432916	0.00224402837738876	0.000480347200278108	0.0039044127230587	0.0176341314159511	0.00351376283186314	0.00101200885195989	0.000975039246442893	0.00920744806704336	0.00610789923349911	0.00420393682260886	0.040668278459132	0.0474475729664808	0.0225776395958639	0.00312820192700111	0.000658814481086861	0.0123158667798229	8.83096894652848e-06	0.000351346091264633	0.00101265934562212	0.00584679908265267	0.00322745486169344	0.00463129348682043	0.000222404277916913	0.00318691094200316
[Del(C):R3]A	0.00229576691318936	0.00106712033543109	0.000152312325755009	0.00217379224186178	0.000125005320165465	0.00122683052323945	0.000936569413769767	0.0970361115409219	0.00122424937704531	0.00781768867593199	0.0131771247533188	0.0323059686531166	0.00522845888012719	0.000438170689185905	0.00114039124606292	0.0217353244485909	0.012104296687514	0.00486780531489149	0.000242258612790116	0.00219840086520115	0.00294139533221986	0.00100514906139664	0.000882373053184799	0.000646766482968348	0.00467795488716706	0.00239535400007014	0.00153221516104393	0.0396791111142524	0.00949157083095226	0.0130523960684101	0.00324534569134064	0.000393824479635086	0.00785356955241467	0.00298360593693427	0.000413736672634049	0.00689276943566396	0.00379078656615071	0.00554470288754458	0.00399115554356472	0.000145930735914258	0.00478192309599977
[Del(C):R3]T	0.00198368083432801	0.000968033311348275	0.000301429138208659	0.000505898580563679	0.000283205849159775	0.000395684460164853	0.000637601953935198	0.0407541010665205	0.00246857401155265	0.00703876076973525	0.0159592682468898	0.0145293352850742	0.00270103406415048	0.000595162628441689	0.0011447017405598	0.018275786362436	0.0124357008051937	0.00169830375819197	1.19143580060713e-06	0.0015467209477095	0.00505053580136897	0.00107282436450912	0.00211076131980206	0.000461787386089835	0.00354363053303058	0.00216436605976317	0.0015263271969466	0.0199921594411875	0.0129686095351143	0.0116186590329334	0.00100911818581291	0.000321071594101366	0.00277393026654863	6.30783496180606e-06	0.000445208567068179	0.00107857208409456	0.0019775014131519	0.00271566036057104	0.00108465052749159	0.000200503037055242	0.00403140222284422
[Del(C):R(4,5)]A	0.00380360548510976	0.00179190336947353	0.000964871475892618	0.00561636234125118	0.000507374307828194	0.0151614279024108	0.0099592529574909	0.0553547257668693	0.00274893922313756	0.0062748245189277	0.00960730529001055	0.0258870384402896	0.00358564670695326	0.00842074235731053	0.00190819842216811	0.00975860558047251	0.0144010038082499	0.00331019504664197	1.12524492279562e-06	0.00186933937976374	0.00470499352687413	0.00105933909858416	0.000464459761080035	0.000425211596499873	0.00521264585617088	0.00195783202145802	0.000930437413143837	0.0282341541007441	0.0151072446282271	0.00897671418591232	0.000791832922117903	0.000898270348389736	0.00765519917021333	7.56940195416727e-06	0.00499855927128802	0.0148174359061693	0.00139943523802773	0.0024054341552753	0.00225740713270966	0.000417432533414671	0.0385488546396116
[Del(C):R(4,5)]T	0.00267613920760508	0.000487441821577483	0.000419429599718767	0.00420077795977095	0.000529152695255918	0.0117796788940719	0.00570334875760469	0.0289523798435643	0.000362849020534097	0.00582026370818705	0.0100255150483654	0.0144681025823507	0.00218658741804851	0.0084438166194542	0.00221760775274152	0.00596927427145825	0.0108168607488771	0.0123201886560537	1.78715370091069e-06	0.00111169840362097	0.00417602892899732	0.000515473272541684	0.000834410548352577	0.000579915350574541	0.0032528566031484	0.00176241672150403	0.00111878272137528	0.0167788101854103	0.00309201190132604	0.00708172458482234	0.00241596354321555	0.00147829407116205	0.00469929071713754	7.56940195416727e-06	0.00473410925009151	0.00656194425548408	0.00109958709010801	0.00193300846193154	2.48887225216059e-06	0.00047155864725993	0.0330444013836923
[Del(C):R(1,5)]G	0.00313287069655038	0.000382087154762046	0.000246830103028073	0.00118325398501196	5.89110299300558e-05	0.00313895758615557	0.00344559637286512	0.0526722302752916	0.00256732397067574	0.0133019801480748	0.00934016923156532	0.0196851388663148	0.00231980534367762	0.0033594646288341	0.00455155209339743	0.0136879592731462	0.0136807907231706	0.00501053889686832	0.000245303393169446	0.0032272711006311	0.0104775535433966	0.000206971181527075	0.0017227674949974	0.000247471157269097	0.00901821296664964	0.00359881097916871	0.000667959391592497	0.0194035205818728	0.0163135460646792	0.00967901031043765	0.00277555837862718	0.000544084951179024	0.00476627538850781	1.38772369159733e-05	0.00207779124315118	0.000591637786479941	0.00214248503900664	0.00163538027512498	0.00102342427008843	0.000301210258721386	0.0163847134144018
Del(C):R(6,9)	0.00781970930248282	0.00105064816352951	0.00131160877202317	0.0102211122666636	0.0121247897239687	0.0315009942055051	0.0244456532711678	0.0205112058652656	0.0152147304351421	0.00573632053078441	0.00112359454571411	0.00697214581215428	0.00129175794304528	0.0482225834950862	0.00174600334430004	0.00451510788125591	0.00780795397176215	0.00216497481105651	0.000226703756504412	0.00996134866614434	0.000828371230382995	0.00174818649566893	0.000173852660372798	0.000721982126043837	0.00781260788722705	0.00380526334487706	0.0275511748690565	0.00375155791588415	0.0106188402553344	0.00289088689010461	0.00254059566975021	0.000829247614903479	0.00494907099530011	8.83096894652848e-06	0.0323165284363615	0.0109039853238507	0.000919879634852868	0.00668797306543647	0.000917896086596826	0.00902264724064454	0.168267610978427
A[Del(T):R(1,4)]A	0.00983472709201166	0.0156841521622594	0.00210473238819277	0.0111009485073841	0.0047296893136418	0.00689121512142694	0.00248900435122694	0.0181491111630753	0.00648901504657326	0.0203660582602358	0.0603167289242078	0.0300665272991795	0.00789809883208566	0.00340776950308576	0.00572361323297824	0.00486676687307934	0.0414751742341683	0.00315318082042447	0.000712544799640875	0.00555406727060071	0.24835681258719	0.013010851732101	0.00683260140267031	0.324868191116901	0.0165324919153057	0.0102802977987906	0.0295776544808218	0.123670822796398	0.00685463095045961	0.0285041033580938	0.00596692034414303	0.00296302389798999	0.0016789082406487	0.0635678376110968	0.00336339335671042	0.0481670739695458	0.129471188151643	0.00432190771793981	0.029038170340408	0.0021069281298844	0.0148481822538715
A[Del(T):R(1,4)]C	0.00479182312965327	0.012820474415135	0.000985733903497034	0.00731485773999162	0.00187046330136455	0.00535254178021546	0.00330145520658233	0.00387291234303986	0.00247424464792962	0.0107830777066526	0.0481327276987147	0.0230044369318837	0.00377513718488795	0.00114232404087516	0.00178977673225714	0.00271066574503512	0.0191508507702213	0.00351085267030925	0.000235176188864285	0.00451099126686809	0.00774664188565139	0.00529001390634234	0.00332603983509851	0.207335189441589	0.00546217027106416	0.00268499413006843	0.00471656059445256	0.00738396493496558	0.00308994087059327	0.0230261085934539	0.00225683584656886	0.000655691100439119	0.00440621635850336	0.0139163454927365	0.00108130258423683	0.00785465389662549	0.0718671072241054	0.00559430758534567	0.0047781369496979	0.000661549849968993	0.00230740353773478
A[Del(T):R(1,4)]G	0.00489536756816383	0.00526335570234357	0.000870873250731911	0.00621211311251987	0.00155097653776067	0.00476648960866475	0.00125271411612134	0.0121006101038176	0.00267461000155293	0.0123468711772759	0.0436798299322173	0.0210731391268427	0.00449004013966211	0.00134736864237049	0.00175402466016022	0.00286507307850916	0.0249174208645787	0.00232708926735996	0.000231932835851521	0.00685377862957186	0.00903260643587704	0.00288195669719518	0.00118426276217162	0.109590844655506	0.00564687967557847	0.0042592381273006	0.00534434738060936	0.0483876328723523	0.00192321091421362	0.022542135558763	0.00203255326082266	0.00217174425739362	0.000542299958759688	0.0334327868645645	0.00116073756882058	0.00553603928777659	0.0478861137214867	0.00192828420499811	0.00474379051261809	0.000205779043229797	0.00188102769563861
C[Del(T):R(1,4)]A	0.00462782009566444	0.000756255714414941	0.000481513399041693	0.00961143961829195	0.00162819248655936	0.00697179776760739	0.00157961898174801	0.0253963222424125	0.00206435544703016	0.0155480872544001	0.0281113818700416	0.0232486973019388	0.0053742036909396	0.00159002106635965	0.0068411701364639	0.00589297394892041	0.0337764096837986	0.00318538513039576	0.00048220054485683	0.00781006748050452	0.0615703699380284	0.00663909829520934	0.00405324276550707	0.00150566965875582	0.00788999495183903	0.00476536320969746	0.00340373004843662	0.0556200445524067	0.00454606038918514	0.0201587504225127	0.00319219059575875	0.000527582758521047	0.00471683605925719	0.0293352172733753	0.00142706849551315	0.0447317272701183	0.0159791917279512	0.00823595458729285	0.00467061766840456	0.000380037385843192	0.00352710348897326
C[Del(T):R(1,4)]C	0.00391482466049181	0.000851301266842992	0.000423807763601655	0.00431786688444793	0.00124038227808523	0.00729420396708586	0.00317648423913864	0.0130951856863279	0.00331298827366608	0.0139243908243507	0.031599520514417	0.0198912842277022	0.00349932577904687	0.00225414360353814	0.00739350760360914	0.00942689678397649	0.0277961459598713	0.00197255041595655	0.000231204736195595	0.00557751066965759	0.00662962156122959	0.00472289299895865	0.00129055680859503	0.00149387706992591	0.0102968469203723	0.00668853788714599	0.00498548292316555	0.00950688052254856	0.00484047959746263	0.0239746332774415	0.00964718949797713	0.00102745297409748	0.00417117883869424	0.0133612560160976	0.0018287139764225	0.0189197942891816	0.00836035339876341	0.00638404586938532	0.0140118530052137	0.000340946303621616	0.00481155553666994
C[Del(T):R(1,4)]G	0.00479028870431918	0.000114154765908437	0.000399352392110963	0.00809088032462809	0.000580105903577385	0.0053332751402166	0.00105395274027637	0.0260952816855911	0.00220752682525803	0.0150457907148526	0.0300437799023236	0.0256135683037533	0.0050569082244418	0.00145450730129024	0.00671389639084717	0.010429524156547	0.0370947756727934	0.00417431974406171	0.00047955290974437	0.00441915834937046	0.00632258060376393	0.00214836589160031	0.00226643390691464	0.000498637421931655	0.00690068828900611	0.00514855976871793	0.00143107662814377	0.0280130205425697	0.00443699843149008	0.0235648077839522	0.00471238950138986	0.000801495283670354	0.00238094087729134	0.00218503403076962	0.00122436284518741	0.0103804678795241	0.00386267914032404	0.00673521563477085	0.00168745538696488	0.000379445288957871	0.00236833233201518
G[Del(T):R(1,4)]A	0.00302752857528511	0.00338564763152691	0.000503921628085554	0.0166701216234978	0.00148907529607466	0.00959025739550506	0.00825819570346651	0.00792175100230525	0.00237759428710089	0.00888923024902875	0.0202905219394611	0.0134044821600015	0.00444052626101375	0.000602422193596521	0.00266239741941175	0.00273548754657954	0.0239453610874376	0.00781340677081774	0.000238750496266106	0.00809169877778382	0.118629397994446	0.00462735660498258	0.00383636088651336	0.00435435929789553	0.00470701050443149	0.00293364775918764	0.00172271629864959	0.0525469781661115	0.00322270873364015	0.014623100485088	0.00264971399673716	0.000373572240785393	0.00182036573688955	0.00975191285095217	0.00100266453915142	0.0248257648794853	0.0280363773547696	0.00516754970902514	0.00895944233332769	0.00014316691223885	0.00359490239490391
G[Del(T):R(1,4)]C	0.00207091748242277	0.00283939903570486	0.000327028595588005	0.00719148747550327	0.0014075225756454	0.0081838267022292	0.00994089014607749	0.00368773044002885	0.000973470717928007	0.0070646976533832	0.0221091241220514	0.0102263226181324	0.00403100323646267	0.000626048561637373	0.0043182984999944	0.00341717366288534	0.0183388716750888	0.00642118967821264	9.26672289361101e-07	0.00777412611042726	0.00594334236514567	0.00228632353751854	0.000440158758631709	0.00183512601131733	0.00295960257568134	0.00203610722598845	0.00141510494600575	0.00463322679635378	0.00239536893859231	0.0152509369517119	0.00155148736980301	0.000374308324122759	0.00536217476179607	0.0144462036295282	0.000921441652071423	0.00689623852716251	0.0114802225398903	0.0033392622757848	0.00100849103657547	0.000229061138613307	0.00126215561429998
G[Del(T):R(1,4)]G	0.00353013583930394	0.00130334846235712	0.000510120902465361	0.00537435920931709	0.00135002852025389	0.00512144039941287	0.00822051862408228	0.010252427645688	0.00103554941449188	0.00928450220699333	0.0200576138578409	0.011917214640983	0.00521902180615731	0.0010702234024551	0.00455875642338295	0.00471771911300133	0.0276782365919323	0.00221160548612807	0.000237625251343311	0.00178006815818954	0.00652300689262911	0.0032099601154288	0.00139785578369111	0.00158346177319745	0.00553423624214721	0.00339912992887128	0.00138429744881934	0.0264624590624739	0.00397726659150798	0.0167116797067211	0.00246150751656631	0.000458022883139956	0.00211116299621369	0.00244365526420367	0.00130983741250851	0.00548147993966304	0.0152055911799754	0.00208575943611269	0.00532021332621848	0.000273388049006506	0.0020220535612688
A[Del(T):R(5,7)]A	0.00848425828742927	0.0441537875137187	0.00328490733068738	0.0680337457327632	0.067718308000523	0.15086656628354	0.0205219604832599	0.00420869276533371	0.00660927441499878	0.00840907959088867	0.0157124841160567	0.008463354629386	0.00522197242975758	0.0462826075962277	0.00251397281726248	0.00267046289538504	0.0237168042122862	0.00714330939795354	0.00199737592884004	0.00461198418797073	0.0215070686041091	0.0104601590482379	0.000858802907952964	0.0528771672255926	0.00263461436464704	0.00120708155261882	0.00228870264274546	0.00392796810137081	0.00255842562610588	0.00568507046994739	0.00264039957900673	0.00298209243525662	0.00151202313544576	0.00217998776280017	0.0370428991954692	0.110896763306095	0.161059653378994	0.00731472448527252	0.00308968601383216	0.00218454991691823	0.0145504675554688
A[Del(T):R(5,7)]C	0.00625549486241901	0.0259759203441326	0.00237585610524975	0.0398220580886429	0.0370110575985816	0.0583558585912708	0.0459676696322407	0.00210606461528317	0.00386341288171073	0.00604497627822854	0.00989533463345477	0.00534670401186622	0.00269499362933681	0.0178071492984396	0.00211833159039804	0.0032145382344203	0.013617627148671	0.00451108065059409	0.00125544237945086	0.00167480574388118	0.00312498250171774	0.00551692690664358	0.000468570832922797	0.043276015241221	0.00240714383429492	0.000539968516734732	0.00480209834059091	0.00188382582211492	0.00684937940824439	0.0036645845388735	0.0010160848178551	0.00113314061544226	0.00204753558664669	0.00263793658102729	0.0159099734682004	0.051904862373256	0.0634740928226655	0.00829028354202738	3.98219560345694e-06	0.00131415903696964	0.00248504288321474
A[Del(T):R(5,7)]G	0.00471831091870224	0.0140473860235706	0.00124028337254911	0.0373148533852813	0.0335829042517721	0.0851066959755513	0.0147381010925474	0.00362653069317861	0.000749298443753937	0.00489111879389671	0.0112963996237794	0.00536228773873202	0.00404036341119877	0.0326658027761128	0.0013386107246528	0.00205497093838875	0.0175032841158058	0.0030971511499088	0.000992135067516681	0.00116479537367032	0.0018995182485705	0.00545965821652166	0.000470169583083871	0.0625604487453891	0.0033217110356683	0.0016358345228775	0.00344452853981968	0.000913116121168869	0.0014622956280985	0.00399570985734474	0.00198258992617641	0.00171072730554357	0.00334124912413784	0.0140563794288886	0.0250298524396125	0.0297875118382747	0.0611873909921051	0.00402427953113325	0.011134716681716	0.000651317147011609	0.0070556490358279
C[Del(T):R(5,7)]A	0.00481012213058766	0.0247452735493248	0.00107161854577323	0.0332861392696288	0.0245570831790754	0.0692998923442463	0.0111311232806373	0.00584163312886235	0.00274584145516228	0.00490096468585143	0.00569956218736994	0.0058988013158737	0.00164228233745316	0.0278806451272836	0.00207712469342089	0.0007966527967978	0.0134285330860473	0.00431370174626778	0.00100702801502427	0.00106061973945068	0.00749294194072471	0.00658173145207785	0.000441483437336599	0.00086873273881461	0.00174227565967918	0.000699179387167361	0.00143670960166996	0.0051438325633336	0.00283353986933867	0.00210714660693671	0.00372252929622224	0.00073901772364338	0.00671067005384216	1.26156699236121e-05	0.0205950661286445	0.0764496308413588	0.00407610272609543	0.00504314427644462	0.0023355577214275	0.000455542426512001	0.0123253796396706
C[Del(T):R(5,7)]C	0.00284635526587496	0.0070043410111907	0.000757880843088332	0.023353651928079	0.0203281655927877	0.0520044950250708	0.0629365401617332	0.00481296316807479	0.00723101652576321	0.00360739522134269	0.00634780218313961	0.0065611566385286	0.0011965566916216	0.0209641805357148	0.00127487482325357	0.00192011455436839	0.0129460429288023	0.00307055709303206	0.000228557101083134	0.00379340589970992	0.00207927141646927	0.00198743086553869	0.000215009057376448	0.0013687774770387	0.00186001024717847	0.000211749819314869	0.00453004658214116	0.00277394749165633	0.00286249731690572	0.00287860453880125	0.000918567314268823	0.000849539642041678	0.00213603592713872	1.26156699236121e-05	0.0173864618336101	0.0495988626425836	0.00211150264880252	0.00428726316709461	0.00233754881922923	0.000798713322717036	0.00333262534453998
C[Del(T):R(5,7)]G	0.00220333260902367	0.00264671571150643	0.000404382942048336	0.0208435572805604	0.0199184024071027	0.0517695486338916	0.00933380683654432	0.00517295477433304	0.0017026967725236	0.00333791885707905	0.00550934552983599	0.00488567939145233	0.00190508393092279	0.0268825851025551	0.00219878406809435	0.000651456347926115	0.0133607502253479	0.00383508158291615	9.92863167172608e-07	0.00166750879185685	0.000975919139357076	0.00220134936496284	0.000519045659436707	0.000318118435149155	0.00120856434444917	0.000397654486185809	0.00210833158510252	0.00166460249875906	0.00100308154579959	0.00213538452659989	0.000648541270113388	0.000389855597856585	0.00256811552121833	0.0028688033406294	0.0191213903022289	0.0234731345670053	0.00281843830144753	0.0052588853430716	0.00111849919012097	0.000337372575992358	0.00236220173722716
G[Del(T):R(5,7)]A	0.00282494565105552	0.00560266003239796	0.000570986700238289	0.017853797883455	0.0141133442042514	0.0552579031069181	0.0534247809345562	0.00168779213527812	0.0023486186833173	0.0042353018027714	0.00494011747080134	0.00512607265874704	0.00188832835687376	0.0144226504315268	0.00173403738957036	0.00133082361193491	0.0136845430691203	0.00369052649019433	0.000499013027820953	0.0019437061886925	0.00595924026636729	0.0030322720464162	0.000275167742008864	0.00150428399348327	0.00150579383738591	0.000571808625537201	0.00166226035232743	0.00135032111524857	0.00264500210727377	0.00272505328917357	0.000526932109464879	0.00192523591595301	0.00191378519576288	5.04626796944485e-06	0.0140503375978426	0.0355127742986995	0.00862643745581053	0.00353138205774459	0.00107569058738381	0.000581441256016815	0.00330010139293843
G[Del(T):R(5,7)]C	0.00257534592100579	0.00364209805747225	0.00039752485416523	0.0196743175452957	0.0135037326273182	0.0334854581253871	0.0453967566790892	0.00156800442445548	0.00251209765160533	0.0030412603157835	0.00416682197484397	0.00455218066393965	0.00156091910314878	0.010933829273163	0.000407813491158426	0.000581636713460071	0.00980654901872132	0.00335719002386252	0.000237823823976745	0.00206332962560193	0.00164693145806094	0.00128304895920715	0.000443630330410041	0.000708183209371381	0.00220307129376534	0.00035669051567826	0.00519687010664401	0.000595324681179421	0.0025316131746549	0.00200583881285293	0.00155437223064868	0.00034059769668582	0.00173733919281588	2.52313398472242e-06	0.00978496667377006	0.0308118399462102	0.00363760118795884	0.00162829388972482	6.47106785561753e-06	0.000884478556555762	0.00184035426821512
G[Del(T):R(5,7)]G	0.00274040683219335	0.00262797254629052	0.000443211160325599	0.015572549864106	0.0121893329624288	0.0391957068542312	0.0368474722964289	0.00254056869783332	0.00164116879026645	0.00403311863965579	0.00452824266298018	0.00405423173778846	0.00233774747290393	0.0130063250173849	0.00178648128081665	0.00130724390866437	0.0165448437612258	0.00157954125761911	0.000762518912388563	0.00493848397748471	0.00146575671397979	0.00210767309021696	0.000645118529281406	0.0007894178359745	0.00216045787738254	0.000801507640839427	0.00708973465912976	0.000900651838978284	0.00471865861114608	0.0016220338887915	0.000501935097137254	0.00123020414525331	0.00103987535158377	6.30783496180606e-06	0.0112504061224529	0.0158285183920193	0.00457935074530873	0.00177238372619467	0.00115334340165122	0.000696094473963999	0.00248144883126422
A[Del(T):R(8,9)]A	0.00626981293385967	0.0279012520411953	0.00181422562799975	0.00724973502577085	0.131327783389709	0.00777949569463942	0.0379534159846136	0.000642204491667096	0.0142115211446514	0.00128089526594694	8.74335915945971e-05	7.35107092916611e-05	0.000873770619831679	0.0965872470510598	0.00170363011058603	0.00289802901063279	0.00529734335379134	0.0052431093887877	0.000932761850119759	0.00218830933580581	0.00231197741089213	0.011137304691401	0.000553213234307662	0.00695505093828231	0.00452566999219531	0.00120476937324032	0.0173509029563839	0.000169676607751523	0.00210960368016244	0.000244761509306609	0.00196193555012179	0.00057879028582862	0.00608735790809075	0.00230992916301338	0.073258009156171	4.73057931620422e-06	0.0083109542317197	0.00348807636918808	0.00541678156960231	0.00553683965496146	0.0072557992745946
A[Del(T):R(8,9)]C	0.00570373042771549	0.0109840252129861	0.00142295468152924	0.0072541953048806	0.0891345325553787	0.00152457496983085	0.0946507602619625	0.000393869851922566	0.00838237656967166	0.00174967214099786	0.000523858033587482	0.00013201516476034	0.000916471226366849	0.0513292564006081	0.00071042285849235	0.00295976290795886	0.00616806561705277	0.00611000278253981	0.00149227334026043	0.0012358242151837	0.000529478634152227	0.00808445402863629	0.000649229601124168	0.00351621223316976	0.00440621466568399	0.000954836206771178	0.0222616272802822	0.000321349252338868	0.00280325104487199	0.000601186580462583	0.00270449566279586	0.000480085489116685	0.00857139591632308	0.00246257876908909	0.045139511058023	0.000687826232576094	0.00966573837798267	0.0038715285569521	0.0113004755737099	0.00330742148192631	0.00151767348054299
A[Del(T):R(8,9)]G	0.0034805297140379	0.0040744832319229	0.00149205725495558	0.00290605658529134	0.0589890725277173	0.00378046940098398	0.0206959269612483	0.000274248463591651	0.00327433501326342	0.000450595902192096	0.000381266247348859	9.83268534734571e-05	0.00100864956891051	0.0597683920404045	0.000924822508512106	0.0023489328522762	0.00172661644201608	0.00237022264180115	0.000728364419437825	0.00143641276870347	8.95061233233043e-05	0.00419840161941549	0.000346289284888645	0.00236968969224244	0.0024547281052927	0.000675281234330009	0.0127143862203095	0.000368651442031489	0.00196773807496806	0.000291430580925642	0.000798185753980172	0.000599868131664818	0.00374344908816842	3.78470097708364e-06	0.0468088555750291	5.99206713385868e-06	0.0113992654583662	0.00508881209346785	0.110095761848774	0.00246630556369336	0.00233671059098557
