InsDel1a	InsDel1b	InsDel1c	InsDel2a	InsDel2b	InsDel2c	InsDel3a	InsDel3b	InsDel4a	InsDel4b	InsDel5a	InsDel5b	InsDel6	InsDel7	InsDel8	InsDel9	InsDel11	InsDel13	InsDel_D	InsDel18	InsDel19a	InsDel19b	InsDel19c	InsDel_Aα	InsDel_Aβ	InsDel_B	InsDel14	InsDel_F	InsDel_J	InsDel_O	InsDel1d	InsDel_E	InsDel_G	InsDel_Kβ	InsDel15	InsDel16	InsDel_N
Del3:U3:R3	0.001230623125	1.109e-05	0.00361101089608076	0.00404726	5.337e-05	0.00057193	0.00178703	0.00035539	0.017938315	0.00695276	0.00076477	0.00175617021342959	0.000533656875	0.001384985625	0.000799244144650223	0.00153912063073548	0.00028615	0.000279785	0.00108923	0.00144169707776121	0.00438576873476773	0.001805168125	0.00328799	0.000884402085002911	0.00390338397280329	0.00098679	0.00096914	0.00349164	0.00024587	0.000455133396789267	0.00370557392742291	0.00100762899502014	0.000836636143894136	0.000227541772813456	0	0	0.000398218756367038
Del3:U3:R4	0.000253595	3.3e-06	0.00052243806074846	0.0007198775	3.242e-05	0.00017833	0.00072251	2.93e-05	0.0040599	0.00237947	0.00010342	0.000663672876247096	0.0002672265625	0.000467818125	0.000225641425442465	0.000469831639982539	0.00022329	6.7235e-05	0.000182465	8.87812153555821e-05	0.00104008684861989	0.000657091875	0.00118326	0.000381967960001497	0.000574961459889707	0.000353235	0.00037044	0.00053494	0.000191045	0.00016584684460038	0.000465058991333457	0.000592810167870069	0.000272158139837678	5.50728117300848e-05	0	0	0.000202999346942738
Del3:U3:R(5,9)	0.0005297775	2.034e-05	0.000452702545581973	0.0002141875	6.072e-05	0.00031487	0.00027756	0.00023946875	0.0051084925	0.00212058	0.00018089	0.000211424900173161	0.00027933328125	0.001073220625	0.000255067572397864	0.00105104673920432	0.00061552	0.00028352	0.000205065	0.000168210990217788	0.00113449333653613	0.00043836	0.00140814	0.000644467448351976	0.00058060466272084	0.00044789	0.00029526	0.0006203	0.00091282	0.000217118286681376	0.00167895847860086	0.000847583159653689	0.00086434971616063	0.000137884732199643	0	0	0.000864261264579726
Del4:U1:R(5,9)	0.000101339375	6.3e-07	5.5056184875799e-05	0.0005380425	0	0.0002543	8.155e-05	5.308875e-05	0.001702905	0.00038827	0.00071737	0.000203597712666587	0.00064283625	4.49390625e-05	0.000635141091487638	0.000378028945965185	1.5e-06	0.00016119	0.00019557	0.00245163159831266	0.000813801648799117	0.000805771875	0.00077202	0.000439478613310048	0.000672389455125469	0.000808575	0.00040835	0.00513522	0.006900365	0.000118783190919819	0.000296244470167789	0.000501822682197584	0.00116758003970784	1.35810925868924e-05	0	0	0.00635017245512872
Del4:U2:R3	0.000100063125	5.67e-06	0.000294090990385369	0.0001944025	1.04e-05	3.98e-06	0.0002409	1.025125e-05	0.0016711	0.00068806	7.023e-05	0.000209804354915284	0.00043354828125	3.12009375e-05	0.000166048681895626	0.000418232160222781	3.65e-06	1.409e-05	0.0001050275	0.000131558820560523	0.000596102991384607	0.000372785	0.00048786	7.39513660473055e-05	0.000122812202043077	0.000373575	3.987e-05	0.00103723	4.76e-06	3.81445530551424e-05	0.000196706770925535	0.000259873128507156	0.000542707364014021	4.36590806467263e-06	0	0	1.14450942668025e-05
Del4:U2:R4	0.000338178125	1.3e-07	0.00035199955697642	0.0005433875	6.3e-07	4.152e-05	0.00034357	6.961375e-05	0.0035654825	0.00198351	9.586e-05	0.00024698789353513	9.770828125e-05	8.981e-05	0.000125296228313705	0.000377687647212949	3.824e-05	2.1075e-05	0.000144145	0.000152450179529225	0.00116543275669437	0.000735220625	0.00074765	0.000552860094156885	0.00112056135095602	0.00021058	0.00024719	0.00266903	4.8025e-05	0.000185759665683241	0.000611980310108247	0.00062581644510674	0.000543813493531189	1.24116529267122e-05	0	0	0.000159553606559662
Del4:U2:R(5,9)	0.0013248475	3.45e-06	0.000380653818414702	0.0013385375	0.00010204	6.89e-06	0.00043354	7.331e-05	0.0063311275	0.00273362	9.06e-06	0.00020821727055567	0.00033257734375	0.0002123934375	0.000296745007283598	0.000330927494712084	2.344e-05	6.951e-05	0.00013191	0.000578350799093709	0.00424680458745358	0.00242429625	0.00210039	0.000700274593336078	0.00142093993254502	0.00040568	0.00042666	0.00674426	0.00340567	0.000727715642000602	0.00025134016172502	0.00131284595554091	0.000193079935083069	9.17932170597421e-05	0	0	0.00301942455604973
Del4:U4:R2	0.0052904725	6.898e-05	0.0088049284146979	0.0032220925	2.972e-05	0.0006588	0.00718276	0.00066754625	0.045623765	0.04173645	0.00241981	0.00631182503810337	0.003453845625	0.001372865	0.00206016900588812	0.00602901355345483	0.00060942	0.00012612	0.0021992325	0.00304078393302417	0.014923216027806	0.0061559925	0.00775791	0.002203681718776	0.00442363794008368	0.00379312	0.00169781	0.0284406	0.00023786	0.0010923315231014	0.00846207691137342	0.00158511205666943	0.00110174522199059	0.000429480613333368	0	0	0.000417144912709278
Del4:U4:R3	0.001467443125	6.3e-07	0.00125633500499715	0.001234815	2.739e-05	0.00016638	0.00145661	0.000100945	0.0121760925	0.01006696	0.00021229	0.000992788268552238	0.00054412109375	0.0003700928125	0.000325366221851829	0.00185095985321343	5.054e-05	3.382e-05	0.0006325825	0.000756236065436729	0.00447578936196683	0.00237649125	0.00299877	0.000801731515911779	0.00252727529415128	0.00065907	0.00033296	0.00747096	0.00020011	0.000510796133309756	0.00102599205703992	0.00118744720051811	0.000331657852138418	6.34459996969748e-05	0	0	0.000325476668283954
Del4:U4:R4	0.000757799375	4.94e-06	0.000507776123029206	0.00047161	2.505e-05	0.00014124	0.00071153	9.876875e-05	0.006101345	0.00466523	0.00021951	0.000422384443877263	0.00024711484375	0.00028175125	0.000259361212195165	0.000900137104600351	9.195e-05	5.248e-05	0.0002008175	0.000393754748200475	0.0021464450780442	0.00114342375	0.0014934	0.000218600980998967	0.000367779315358574	0.00076065	7.106e-05	0.00400107	0.00017553	0.000314864961213383	0.000663171443100065	0.000808544871231312	0.000616305199797208	0.000127375367786824	0	0	0.00024752261194926
Del4:U4:R(5,9)	0.000636975	2.15e-06	0.000123165494613164	0.00028903	3.828e-05	0.00020741	0.00052891	0.0001027875	0.0051882825	0.00338135	7.146e-05	0.000480849938941031	0.0001639321875	0.000708313125	0.000142736696185538	0.000968332375152836	0.00021511	9.7245e-05	5.751e-05	0.000675779798721251	0.00168491230867066	0.000668251875	0.00100084	0.000306859694219831	0.000541365834302713	0.000255425	0.0001467	0.00347129	0.00065036	0.000335760282099658	0.000656685388195588	0.000334291816692321	0.000206031706156814	9.90905205392664e-05	0.000274235568353215	0	0.000662887380572601
Del5:U1:R(5,9)	1.41625e-05	2.42e-06	1.6679476005652e-05	5.929e-05	1.7e-07	3.594e-05	9.227e-05	7.24625e-06	0.00028054	0.00059668	0.00017197	8.02508579912901e-05	9.195890625e-05	6.79790625e-05	5.5010356155052e-05	9.09099809944066e-05	1.94e-06	8.669e-05	7.31925e-05	0.000479404315735885	0.000188081009811137	0.00019723125	0.00016991	0.000134683295221713	0.000241273189737137	0.000400825	0.00012595	0.00043894	0.000678975	2.24409946337221e-05	1.07252341338534e-05	0.00102406246745474	0.000158347468244002	4.41268565107984e-06	0	0	0.000618737709869828
Del5:U5:R2	0.000987268125	1.384e-05	0.000831573625424642	0.0005630975	2.941e-05	6.672e-05	0.00127652	0.00030187625	0.0098715125	0.01065998	0.00041435	0.000977114289150621	0.0023250390625	0.00019386375	0.000551500012988947	0.00203976365481639	0.00020262	8.715e-06	0.00020885	0.00022282442530451	0.00357154483351517	0.00204553875	0.00151227	0.000277077486379323	0.000855051223692487	0.000900865	8.751e-05	0.01136199	3.856e-05	0.000255300852260285	0.000929077557477459	0.000456898424551227	0.000507542501090971	7.27079618056017e-05	0	0	9.62064320729782e-05
Del5:U5:R3	0.000146813125	6.51e-06	0.000307613714675666	0.000240155	1.624e-05	6.67e-05	0.00051548	6.322125e-05	0.00212917	0.00162607	1.073e-05	0.000264885973245845	0.0003491209375	7.2679375e-05	0.000156081288649567	0.000480486386697269	3.34e-06	9.68e-06	0.0001896625	0.000860312345036915	0.000872732470789683	0.000349955	0.00039494	0.000169920975204067	0.000547129237226324	9.819e-05	0.00012274	0.00208079	6.821e-05	0.000139708961099445	0.000157569074437087	0.000167849919818844	0.000192064307071851	6.82952761545219e-06	0	0	5.5365364958501e-05
Del5:U5:R4	0.000211916875	1.6e-07	0.000207241184927368	8.41175e-05	9.9e-07	1.193e-05	1.083e-05	2.624375e-05	0.00101626	0.00097618	9.89e-06	2.93244647184462e-05	0.00017820921875	0.0001096853125	3.72153747585751e-05	7.28767332419392e-05	1.126e-05	1.436e-05	5.49325e-05	0.000112286882527327	0.000267841165713549	0.00015077625	0.0002909	5.99252834880642e-05	0.000157019351888742	4.5975e-05	1.643e-05	0.00060578	2.605e-05	6.32438997098753e-05	6.39308073861068e-05	5.63461094625012e-05	6.30493824785605e-05	1.08368075176696e-05	0	0	4.90103292231375e-05
Del5:U5:R(5,9)	3.0041875e-05	1.4e-05	6.02652600204213e-05	0.00015234	5.9e-07	3.42e-06	0.0002738	3.94875e-06	0.00065142	0.00016111	4.19e-06	0.000131230830384962	1.97225e-05	0.0001002171875	3.59461894366934e-05	0.000151976888031151	1.161e-05	2.7885e-05	1.11175e-05	6.76381496855797e-05	0.000224226188482089	0.00010894625	0.00043764	0.000165510958326757	0.000150187494042242	6.0185e-05	4.551e-05	0.00061039	6.7755e-05	4.66232825710703e-05	7.26526696126048e-05	0.00016256973957576	4.17413056887567e-05	9.40229486784856e-06	0	0	5.27567591182837e-05
Del(6,):U1:R(7,9)	1.3595625e-05	1.493e-05	0.000274724362093092	6.36625e-05	0	6.9e-06	6.517e-05	0.000117515	0.0001355325	0.00032719	8.365e-05	8.31771911126477e-05	0.0002950275	0.0002707228125	0.000175200199143761	6.25510563339238e-05	3.86e-06	0.000128995	6.9095e-05	2.5501629540084e-05	3.90398823909515e-05	0.00011357875	3.303e-05	0.000113524766593754	0.000133956026306754	9.8245e-05	0.00014273	0.00032412	4.75e-07	7.5077432357935e-06	0.000282752147764107	0.00016730753300478	2.41940692573232e-05	4.1164276038342e-06	0	0	1.43198041198661e-05
Del(6,):U2:R(4,9)	0.001072005625	0	3.82897460129748e-05	0.0010468125	4.7e-07	1.3e-07	2.011e-05	8.512875e-05	0.001377885	4.485e-05	6.436e-05	2.01619204655906e-05	0.0005273390625	6.461375e-05	0.000191820630857921	2.42322114087006e-05	1.726e-05	6.4675e-05	8.7945e-05	0.000464750871710789	0.00515484481161439	0.00425437	0.00389553	0.000312888309349342	0.000757430091512697	0.00010653	0.00061049	0.00156252	0.00215113	0.000674268137645545	3.25741631124156e-05	0.00136410565701883	0.000730950496390202	8.76300118695007e-06	0	0	0.00154170964699812
Del(6,):U3:R(3,9)	0.000202730625	0	0.000177204214060047	0.0003155775	7.86e-06	7.1e-06	1.524e-05	8.57375e-06	0.0013348025	0.00057318	0.00012373	2.03878592111575e-05	0.0005266903125	1.8479375e-05	0.000119475583441187	0.000114725296533113	6.17e-06	7.009e-05	0.0001595825	0.000202675586509789	0.000803975267303527	0.000626101875	0.00023978	0.000329573138545807	0.000433418583610863	0.000242045	0.00017992	0.00098557	0.000109695	0.000134174669307491	3.35924515957123e-05	0.000238513272424376	0.000118174855325047	7.54678394036269e-06	0	0	6.4886120846691e-05
Del(6,):U(4,):R(2,9)	0.00264124625	7.1e-07	0.00214039071472529	0.0043930575	1.18e-05	7.218e-05	0.00060487	0.00031300875	0.00850735	0.00544168	0.00038575	0.00117464311555932	0.0056421321875	0.0004094784375	0.00283190343202998	0.00221344469770059	0.00044647	0.00234638	0.0022649025	0.000382461356806641	0.00731423287906317	0.004259034375	0.01014515	0.00183717800568243	0.00222570436217796	0.00093312	0.00281354	0.003586	0.00024629	0.00125231155226651	0.00231355143405014	0.00141940286631898	0.00196813624989654	4.53430737573858e-05	0	0	0.000324825172252503
Ins(2,4):M	0.009877139375	0.00759071	0.000347573147546349	0.00732886	0.00028527	0.00028493	0.00285492	0.0050233425	0.001818975	0.00642569	0.00318593	0.00240336991076769	0.00518081765625	0.0006154071875	0.00272020896848199	0.00222747352165648	0.00084651	0.01913667	0.033620705	0.00147556135000823	0.0312589940152679	0.024703671875	0.08041798	0.00764892219691672	0.0199522907497257	0.00085734	0.02347052	0.00382045	0.00183039	0.00968591148088624	0.00100420953817983	0.0112146686952851	0.0039956012648048	0.000207708076176801	0	0	0.00339478720617052
Ins(5,):M	0.014235889375	0.0016428	0.00110020189122995	0.01215281	3.33e-06	0.00042919	0.00030391	0.00300335375	0.0034711675	0.00530021	0.00205093	0.00106998702921264	0.00692537109375	0.0006345271875	0.0021435852469883	0.000341081966382822	0.0009635	0.017022795	0.0105458575	0.00525703574883047	0.0657037166717359	0.086673891875	0.12375356	0.00990072139225899	0.0207847447140289	0.00068278	0.01710504	0.00865645	0.00219776	0.0107196065235618	0.000222396418422618	0.0198070602784364	0.00879550952443379	8.33108813912353e-05	0.000137117784176608	0	0.00254471859256167
Ins2:U1:R0	0.00055389	4.43e-05	9.0284838316308e-05	0.000362295	7.59e-06	5.434e-05	0.00035484	0.00065432	0.0006411825	0.00139771	0.00049827	0.000317975120882244	0.00078555703125	0.00018148375	0.000265342671703232	0.000236749050096924	2.377e-05	0.001442065	0.0002715325	0.000161938419072106	0.00316166075015204	0.002780435625	0.00732102	0.000413076887720859	0.000770061548904164	0.00029216	0.00043897	0.00077141	6.32e-05	0.000421085323382948	8.91445157007798e-05	0.0450549392870124	0.000912174734193809	4.7136214569662e-05	0	0	6.17099138362154e-05
Ins3:U1:R0	0.00010158125	0	6.3656811450142e-06	0.000197805	0	5.19e-06	2.89e-06	2.043e-05	8.5045e-05	0.00034972	6.22e-05	2.64439997298954e-05	0.00022748796875	3.16625e-05	4.84049440173659e-05	4.05834232910315e-05	4.79e-06	0.000167845	2.6075e-05	6.40459263770376e-05	0.000594295245162379	0.000456873125	0.00148269	7.57450913235157e-05	0.0001591415285118	4.27e-05	0.00015198	9.059e-05	4.24e-06	6.75541599048257e-05	4.103038486501e-05	0.00361436915746515	0.000129427209231508	1.23960603979098e-05	0	0	1.0574685081926e-05
Ins4:U1:R0	1.6421875e-05	1.01e-06	0	0.000129535	0	0	7.9e-06	3.705e-06	2.7365e-05	0.00038763	2.67e-06	8.14576353372824e-06	0.00012295828125	2.875e-07	3.19623696776005e-05	2.90704269452728e-05	1.101e-05	0.00018285	2.496e-05	8.35895949614672e-05	9.84159072898743e-05	0.000301723125	0.00105937	5.29202025277166e-05	2.80094009855604e-05	2.562e-05	5.621e-05	0.00040527	1.05e-07	1.46459979731139e-05	1.31159983989849e-05	0.000560226942925715	0.000212688594705587	6.14345634814649e-06	0	0	0
Ins2:U2:R0	0.001876951875	0.00027249	0.000168064417771236	0.0005035075	6.395e-05	5.446e-05	0.0002043	0.0007376875	0.0017427675	0.00123903	0.00088758	0.000479104820243285	0.00200099828125	0.00031381125	0.000447717257978635	0.000659548165610201	2.815e-05	0.001572645	0.0021536275	0.000628240660766504	0.00946193102067884	0.008853166875	0.00974298	0.000743695481531202	0.0024199671805823	0.000589265	0.00180411	0.00036146	0.00016745	0.00182547850357344	0.000238954674629269	0.0374993492156772	0.00151244105599209	9.651775328687e-05	0	0	0.0002301721059688
Ins3:U3:R0	0.00061849875	6.6e-06	0.00021905074093137	0.00141259	0	3.299e-05	8.484e-05	0.000286645	0.0008790775	0.00091754	0.00053865	0.000197310142360613	0.00195292953125	9.50690625e-05	0.000128254060171018	0.000284217369715619	2.086e-05	0.000322565	0.0005882025	0.000172881061747824	0.00433477569702985	0.004305391875	0.00452041	0.000253854581619868	0.00139900619923542	0.00023074	0.00088915	0.00082565	9.18e-05	0.00056203785680774	0.000202893980296871	0.0162952758825426	0.00116843477615292	1.67931535201872e-05	0	0	0.00015534706578516
Ins4:U2:R0	8.5250625e-05	1.474e-05	8.74846343153591e-06	0.00010204	0	3.95e-06	1.649e-05	3.17875e-06	6.31e-05	0.00025525	5.37e-06	1.60693867393182e-05	2.387875e-05	2.4725e-06	3.09270442838435e-05	2.26480071027228e-05	2.76e-06	0.00012053	9.83e-06	2.74939353911322e-05	0.000339716811021989	0.00033522625	0.00093669	5.94582780907077e-05	0.000325515317533591	4.3265e-05	5.543e-05	9.15e-06	1.685e-06	2.98760640897018e-05	5.60833450528745e-05	0.000488745883824634	7.98022168022099e-05	1.87110345628827e-07	0	0	6.43368716773186e-06
Ins4:U4:R0	0.000797639375	0.00015827	9.33024494601876e-05	0.0004098425	7.94e-06	1.476e-05	4.044e-05	0.0002188325	0.0004446275	0.00166394	0.00022161	9.21985591058983e-05	0.0011093753125	8.0528125e-05	0.000229659429564579	0.00010135016530138	1.19e-06	0.000716155	0.000697895	7.68325101254286e-05	0.00394586137047701	0.00402651375	0.00527289	0.00027498657585025	0.00224947611980996	0.00016588	0.00045676	3.672e-05	3.996e-05	0.000420854787678807	0.000203746243483978	0.00695549190545761	0.000755486460225558	5.58524381702049e-05	0	0	6.41848122414065e-05
Ins(5,):R0	0.008273644375	0	0.000106720818321877	0.002646755	3.6e-07	0.00020134	1e-08	0.00028901	8.1465e-05	2.6e-07	1.3e-07	6.65634363719078e-05	0.00015116078125	1.01953125e-05	0.000320087018054951	3.65712174382077e-05	0.00017635	2.732e-05	0.000917955	0.00412291695955262	0.0221149658863871	0.169069741875	0.0002879	0.00286176131308502	0.00165311602678468	7.062e-05	0.00325025	0.00475405	0.00010353	0.00205668442386785	7.97696206426025e-05	0.0140780610968933	0.00100341030791438	2.40124943556995e-05	0	0	0.000238988931537293
Ins2:U1:R1	0.000932628125	0.00017244	9.19545251740166e-05	0.0004336475	5.29e-06	9.355e-05	0.00095632	0.0019128	0.00095791	0.00244075	0.00304779	0.000887751293468947	0.00077912140625	0.000126539375	0.000566201086848914	0.000741821175900649	1.576e-05	0.00424354	0.001011385	0.000624569887019249	0.0040365390784398	0.003045104375	0.01164436	0.00138920838514771	0.00421386025504613	0.000661125	0.00069938	0.0012945	5.2625e-05	0.000676627719706983	0.000634437998506171	0.0243954600254986	0.00293534595543088	3.21829794481583e-05	0	0	0.000126025811798236
Ins2:U1:R2	0.000504390625	5.284e-05	0.000182508948347559	0.0002574	1.222e-05	1.902e-05	0.0010027	0.00108974625	0.000446435	0.00029702	0.00565922	0.000688879928474753	0.00023470109375	8.162375e-05	0.000287688650321487	0.000122226087026048	2.192e-05	0.00113346	0.0002849925	0.000417034189948912	0.00159763005540993	0.00147131875	0.00280559	0.0012257087341573	0.00228267207891642	0.001181115	0.00060205	0.00017878	1.4285e-05	0.00021746159625012	0.000737716801089232	0.00252436274687754	0.000984113375701245	5.68191749559538e-05	0	0	3.32066347459217e-05
Ins2:U1:R3	0.0005394275	1.141e-05	0.000509350150744026	0.000523355	1.622e-05	2.06e-06	0.00101524	0.00122907625	0.0007607325	0.00066982	0.00311497	0.000796432149236222	0.00038887765625	9.320125e-05	0.00033930422689034	0.000350370406366292	5.354e-05	0.0012322	0.0003767	0.000427364105889962	0.00233455450029849	0.00153560625	0.00226354	0.000219678277540597	0.000554330140609199	0.00050033	0.00064525	0.00134015	6.335e-06	0.000252873471804324	0.0010599719009934	0.0016196059240896	0.00178213554372334	2.28118696379145e-05	0	0	2.03825186982605e-05
Ins2:U1:R4	0.000323783125	3.74e-06	0.000131983528330438	0.0001255525	2.12e-06	6.376e-05	0.0007783	0.00074793625	0.00027438	0.00028125	0.00173564	0.000483252381721384	0.0004546375	4.039625e-05	0.000188318476082418	0.000246807913648143	1.61e-05	0.0008166	0.0003236475	0.00187219153048935	0.000676655786129581	0.00071146	0.00072099	0.000327657355040742	0.00181090766957703	0.00022749	0.00059221	3.72e-06	6.535e-06	0.000187499421602332	0.000328608334571698	0.000468139847318446	0.000118024019481797	3.90904697076225e-05	0	0	2.97839865806919e-05
Ins2:U1:R(5,9)	0.002662860625	0.0008021	0.0016510420211309	0.000524185	0.00404183	0.0002284	0.00067869	0.0010050675	0.0003216425	0.00109082	0.0013895	0.000572188674803902	0.0010657334375	0.00105310875	0.000275229538485958	0.000589862075426617	0.00055263	0.00111486	0.00046535	0.00154415463590947	0.00184809563013388	0.001004868125	0.00233769	0.00105943358518032	0.00128738560896845	6.9555e-05	0.0011853	0.00078677	0.002707435	0.00789523332844909	0.000277605363582227	0.000396615930873711	0.000253142767865276	0.000727781281852125	0	0	0.00193818365242379
Ins2:U2:R1	0.002252990625	0.00013361	0.00165461619456068	0.00128591	2.113e-05	0.00010979	0.00177936	0.00054347875	0.00353185	0.00284177	0.00789132	0.00223455414755504	0.0008264096875	0.0001813984375	0.00187027897871962	0.000730645031417845	0.00010792	0.00215405	0.00166717	0.00186379328513932	0.00643034980537859	0.00655467375	0.003468	0.0056514180541941	0.00457025245782463	0.00412434	0.0038276	0.00286077	6.713e-05	0.00123014718498715	0.00282318268323398	0.00164328529149623	0.00322334185880983	7.63877986029687e-05	0	0	0.000216962597902534
Ins2:U2:R2	0.001269718125	0.0002177	0.000845331149429304	0.000727345	6.86e-06	5.041e-05	0.00108124	0.00036816	0.00111999	0.00115958	0.00377649	0.00106457179650956	0.0005997159375	0.000233205	0.000833291981065728	0.000470952256081083	0.00010872	0.000895335	0.0002868625	0.00123521075274199	0.00265740715595598	0.0027133425	0.0017068	0.0011110323747087	0.00188665071359791	0.00200123	0.00132643	0.00088938	0.000196225	0.000860467860284279	0.00226698687264547	0.000775981403701859	0.00139698124584554	0.000102053101011723	0	0	0.000331732078871651
Ins2:U2:R3	0.00097273	0.00119827	0.000351503868690538	0.000602925	0.00028573	7.556e-05	0.00045316	0.00082169375	0.00098478	0.00060846	0.00065622	0.00040308207472887	0.00054925578125	0.00035330375	0.000251252739901056	0.000392126696704907	5.872e-05	0.000483345	0.0005405625	0.000489663508713263	0.00246601776426677	0.0025638875	0.00167786	0.00198632254758364	0.000579138453218956	0.000413835	0.00065808	0.00046574	0.00033204	0.000822768322765089	0.000432684058576469	0.00108339496301163	0.000570994112484865	0.000722199156540865	0	0	0.000414654284017613
Ins2:U2:R4	0.00310061	0.0029425	0.00214206909786871	0.0019485275	0.00125606	0.00057406	0.00021526	0.00061544625	0.0004518875	0.00064989	0.00014712	0.000363331218473547	0.0004501428125	0.002105186875	0.000313634496578293	0.000258722241751416	0.00075921	0.000381825	0.0009499225	0.000677746122873167	0.00182055213218614	0.001451365	0.00130156	0.000846107642419677	0.00063776125337292	0.00035199	0.00094207	0.00087363	0.00122534	0.003846100934058	0.00286715725001809	0.00206284279729235	0.00129184866310019	0.0017570752931563	0	0	0.0014401772020966
Ins2:U2:R(5,9)	0.027060690625	0.00389375	0.00762110304001104	0.015903015	0.00381452	0.00586672	0.0001628	0.001797065	0.002477615	0.00131049	6.914e-05	0.00156966379854463	0.00228054796875	0.01334476875	0.00118827335785014	0.00215274465902945	0.00204805	0.00546896	0.002392085	0.00407602638119516	0.0123724039811568	0.008498354375	0.01996427	0.00293375444059114	0.00150406042175527	0.00175071	0.01289487	0.00410183	0.01070689	0.0397288092738059	0.015100764404814	0.00361657882255604	0.00353182126970214	0.00442445801032565	0	0	0.0106317440743949
Ins3:U1:R1	0.00023433625	0	2.54279394371879e-05	2.1725e-06	0	0	1.727e-05	3.051625e-05	5.55e-05	0.00011566	0.00060889	1.60617823433543e-05	8.15825e-05	2.82440625e-05	3.5490779694871e-05	2.98908780174213e-05	7.85e-06	0.00013343	2.0735e-05	2.86689129661947e-05	0.000456104328691409	0.00032699375	0.00091263	0.000158643856233811	0.000234108626658954	6.091e-05	0.0001169	8.29e-06	2.21e-06	3.26156169484198e-05	2.26901238125898e-05	0.00318855090537977	0.000401464680394585	9.15281440701013e-06	0	0	4.58800022148768e-08
Ins3:U1:R2	5.943375e-05	1.513e-05	1.13486528609884e-05	0.00011111	0	9.09e-06	7.61e-06	3.6455e-05	3.3395e-05	1.46e-06	0.00120532	2.02601490032163e-05	5.5239375e-05	3.91e-06	7.54362739899727e-05	3.05023252934127e-05	2.13e-06	0.00026246	0.00021973	0.000109584043103567	0.000144979272070325	0.0002195525	0.00106698	0.000242715441517012	0.00165379669128551	1.162e-05	2.09e-05	3.66e-06	7.4e-07	2.44183921081064e-05	2.84013940015149e-05	0.000381050168152979	9.85460842567613e-05	7.17256324910504e-07	0	0	0
Ins3:U1:R3	6.590875e-05	8.43e-06	1.54185145766532e-05	4.05325e-05	0	2.8e-07	0.00017168	3.130875e-05	0.0001924975	0.00010063	0.00064021	0.000115917515404236	5.706234375e-05	5.504375e-06	7.91833820213296e-05	4.23555086690867e-05	7.11e-06	0.00016205	0.000122735	0.000262114530417803	0.000242826092313757	0.000347114375	0.00027956	0.000155587093632932	0.000632184176729113	0.00011356	3.757e-05	2.823e-05	1.35e-07	3.24808919345079e-05	0.000142117653538368	0.000253917457329567	7.60614878896063e-05	1.29417989059939e-06	0	0	9.17600044297535e-09
Ins3:U1:R4	8.1014375e-05	1.24e-05	0.00011931304004043	5.41025e-05	7.86e-06	2.5e-07	7.397e-05	4.677375e-05	5.18575e-05	9.658e-05	0.00040814	9.17962735478101e-05	6.89025e-05	8.083125e-06	9.31593464642825e-05	0.000161979053744051	9.8e-07	0.00014443	0.0001724675	7.34221476151383e-05	6.09026925879518e-05	0.000110749375	0.00022581	0.000191535895470352	0.000243286981803437	0.000108425	0.00034106	8.95e-06	1.11e-06	2.75549757217949e-05	4.07204709787893e-05	0.000195920500292115	0.000136335490852364	5.16112703359515e-06	0	0	6.55559688790282e-06
Ins3:U1:R(5,9)	0.000256615625	2.84e-06	9.3728567460332e-05	0.0001033775	0.00011669	5.863e-05	9.061e-05	5.054e-05	9.49075e-05	0.0001542	0.00042559	8.71472232394445e-05	0.00051307375	3.56875e-05	7.80547590520269e-05	6.27211498488814e-05	8.18e-06	0.000264235	0.00018523	0.000596618370476955	0.000549145514936798	0.00029129125	0.00067499	0.000282655016750024	0.000155649337265516	3.3355e-05	0.00072798	6.8e-07	0.00014876	0.000245530401018425	0.000485303009115519	0.000640720090754392	0.000172053418533998	2.36538661932442e-05	0	0	0.000179271520654409
Ins3:U3:R1	0.001346046875	0.00014757	0.00169552352257454	0.00097468	3.159e-05	1.438e-05	0.00182932	0.00032129	0.0028859025	0.00324135	0.00377534	0.00217352993931636	0.00034066953125	0.0001391890625	0.00156268917189495	0.00152976882257977	0.00031249	0.0036221	0.00232948	0.000679419320422379	0.00433457224010655	0.00480165	0.00328187	0.000722765148722406	0.00485618210192923	0.00245671	0.00272655	0.00087469	1.7e-07	0.00057481559778172	0.00420898476217618	0.00202006329863186	0.000712317241887367	6.90593100658396e-05	0	0	1.94308363666034e-05
Ins3:U3:R2	0.000117273125	2.9e-07	0.000405812172994655	0.0003231025	8.52e-06	7.8e-06	0.0003608	9.044e-05	0.0007020575	0.00035065	0.00105968	0.000400359609579614	0.0005519721875	2.51065625e-05	0.000182293071268045	0.000418223266444222	0.00022324	0.000593785	0.000451605	0.000163839560745722	0.000832891324040344	0.000736816875	0.00011522	0.000561409477056219	0.000697587328578989	0.00056574	0.00067196	9.969e-05	2.095e-06	0.000148592979353413	0.00113109713788106	0.00077493563970744	0.000670716716318977	9.02807417659091e-06	0	0	1.54484521743521e-05
