V1	C_ID1	C_ID2	C_ID3	C_ID4	C_ID5	C_ID6	C_ID7	C_ID8	C_ID9	C_ID10	C_ID11	C_ID12	C_ID13	C_ID14	C_ID17	C_ID18	C_ID19	C_ID23	ID_A	ID_B	ID_C	ID_D	ID_E	ID_F	ID_G	ID_H	ID_I	ID_J	ID_K	ID_L	ID_M	ID_N	ID_O	C_ID16	C_ID15
DEL:repeats:2:1	0.00433535298896731	0.00111353965218553	0.0119376952159942	0.162325983693917	0.020882177119273	0.00428320215568225	0.0121984823254246	0.00979424753572702	0.0105650189216074	0.0171611574408327	0.00150426819378872	0.00686730405713288	0.00711038027179886	0.00562058836671411	0.00979385457357434	0.0160922105164804	0.00591014415337862	0.0626308631486088	0.0150601395580543	0.0229401602294016	0.00920028293893045	0.00550986865876686	0.00961840241139642	0.220936215808752	0.00558669761544452	0.010526538697489	0.00647339542432567	0.00434293785162864	0.00129647915913279	0.00294886798722783	0.0127349669851375	0.00265626160528022	0.00018846940202588	0	0
DEL:repeats:2:2	0.00212619651364053	0.000789044140033044	0.0118950197802228	0.0419998710443792	0.00464666027723473	0.00127903427289585	0.00869693724985159	0.00255827692427315	0.00696124188104501	0.00496742178537912	0.000242580965639954	0.00448343608526757	0.00268392520305271	0.00238764003369957	0.00282032104091095	0.00240582543564445	0.01006988879734	0.0314046121904338	0.00334437074715926	0.0041288700412887	0.00749918194688904	0.00177161558655082	0.00269455010585073	0.0575025248445502	0.0031874876609592	0.00261433192408488	0.00354659430162524	0.00339985376838886	0.00135906247968688	0.00161999913311083	0.00246161413212441	0.00388949501752645	0.000275933411917748	0	0
DEL:repeats:2:3	0.00060706537219376	0.00153195806745667	0.00752059891091837	0.0115822991378292	0.000878558181294405	0.000541997586054794	0.0771169786772576	0.000227652212746529	0.00120022625796492	0.00220669097202304	3.3275852625508e-06	0.000965500175530344	0.000504881655877278	0.00223470364804728	0.00109429301517794	0.00125746212785434	0.00741313828267839	0.00692832178189124	0.00121409569910696	0.0016726100167261	0.00203924597020796	0.000779254930197424	0.0035121718390482	0.0206888813538657	0.000709763047707255	0.00147846479051179	0.000469963296331867	0.0212790472115067	0.00208859654972074	0.00149755103809978	9.82170891548226e-05	0.0543009213555905	0.00391316348148197	0	0
DEL:repeats:2:4	0.000637018563827723	0.00457069345284134	0.00344484438353784	0.0024462003116969	0.000133810116602978	0.000681722714766285	0.0126306385399126	0.000161858301849103	0.00144710177925709	0.000235821303151909	1.26448239976931e-06	0.00271853827630868	6.72049494448442e-05	4.05950959150762e-05	0.000527451949806495	0.000210554802215734	0.00655611367138585	0.0013110557363484	0.000839838523940034	0.0003692900036929	0.00314501655845095	0.000981275134831015	0.0026047374630422	0.00782241160166887	0.000629402794703735	0.000752293490754961	9.77151408214772e-05	0.179265142639394	0.00117863574071962	0.00618200338086776	0.0131255152530366	0.263502651141761	0.020407085028781	0	0
DEL:repeats:2:5+	0.000589722606834635	0.0107830050041347	0.00283185384459377	0.00239455694697423	9.21556157239708e-05	0.000120407495807298	0.010524900509081	0.000362858109737176	0.00247269846140781	0.000260450232375474	1.33103410502032e-06	0.247565611670113	8.3372785525345e-05	0.0014087062103308	0.000497721467943297	0.00153142019106449	0.017708347297687	0.00015705962341511	0.0016113504700324	0.0020363800203638	0.0033327522529877	0.00238444254295857	0.00230741817775043	0.0058256792895038	0.000366780623663015	0.000899358865075314	0.000137731817538844	0.403614726668764	0.000990885779057363	0.00512584341091991	0.0438999454005788	0.247915971101004	0.0270707770311518	0	0
DEL:repeats:3:0	0.00067890090780072	0.000219231147442336	0.000775409037004583	0.00588269551472633	0.0131284315740105	0.00500669493963222	0.000465977243665891	0.00606998969831742	0.00246241784928327	0.00492853473309321	0.000248171308881039	0.00456392219471762	0.00374858329246881	0.000358308103528207	0.0193699371404045	0.00373880095498874	0.00989612927021342	0.00355069205323876	0.00625695310604002	0.0202080202020802	0.00401351381083679	0.00237612539726734	0.00191740609128441	0.00284083122222771	0.00144148836650717	0.00598103737014714	0.00378855560270699	0.00329823584063873	0.000277476236058373	0.00447025847745366	0.00887047254020327	0.00366869273075894	0.00045685515826768	0	0
DEL:repeats:3:1	0.00519878768720539	0.000365873653102248	0.000527876663722898	0.148973061801282	0.00717655252972155	0.00408949545412978	0.0141417129203203	0.00367261599393175	0.0125508670252816	0.0131031040280989	0.000462734006610315	0.00584443754034716	0.00187286738798739	0.000667281889104065	0.00988198960610281	0.00289259885876283	0.00687682116655719	0.001630897803465	0.0061344368525552	0.0081983300819833	0.0171710408349065	0.0039464529970778	0.00340992702817559	0.0171187746227846	0.00421124795794843	0.00546093046187923	0.00631518995823376	0.0025844390459119	0.0018964795286532	0.00299654689147992	0.00834226567490608	0.00245651557838734	0.000142147515230355	0	0
DEL:repeats:3:2	0.00111061825691976	0.000295384590150586	0.00017347773018989	0.041763398795386	0.000986760985751415	0.000461355092623048	0.00656751704355598	0.000648820885305359	0.00274450094634443	0.00282918924063985	0.000249236136165055	0.00421639276848297	0.000184169474077684	0.000635003149643813	0.000230826253856662	0.00224155824332277	0.00286290734234545	0.00131084378004149	0.00211771667076944	0.0015657700156577	0.00283334077705065	0.0017750689215378	0.00177385954930346	0.00265470407834802	0.000980731196056293	0.000897934309316225	0.00815967956878774	0.00740651229571124	0.000694564002026988	0.00139280193027321	0.00296275329568603	0.0188721776859892	0.000723686985399726	0	0.000137117784176608
DEL:repeats:3:3	0.000253593934909863	0.000107437914467695	2.19914700033478e-05	0.0104272151107295	0.000165060024027385	0.000190826304503365	0.00431754884861823	0.000124632577862565	0.00121881585797095	0.000811296920539744	0.00026134854652074	0.00258395057673161	4.19225762910729e-05	0.000486013509427718	0.000245087830181902	0.000197314392873947	0.00246924147005716	0.000794306260118927	0.000581173131453416	0.0002553500025535	0.00111212512703343	0.000662252186086844	0.000690052155140432	0.000580064718232403	0.000296945919856943	0.000483324558443336	0.00015727484570314	0.0560965889338286	0.000238676592880719	0.00152391891696647	0.00293413886813698	0.133766813459565	0.00430046181293209	0	0
DEL:repeats:3:4	0.000110636143789805	3.69735084916263e-05	3.03999206325254e-05	0.00286227438375401	0.000121260478924882	4.8604544217872e-05	0.00290346453204698	7.21311606192515e-05	0.000797592421470734	0.000339446065116223	1.59724092602439e-06	0.0552751682163019	0.000106880203677804	0.000426671372690749	0.000566237400765085	0.000702495214345542	0.000477537928903308	2.05597617695893e-05	0.00037755056449171	0.00016700000167	0.000876348707437024	0.000326400320274584	0.00056251812071947	0.000586071639846163	0.000587216098179408	0.000562715531084711	0.000114466307819445	0.000786518616051622	0.000250669209862903	0.00108108303353416	0.00623639847987787	0.000843548383607558	5.10576707490604e-06	0	0
DEL:repeats:3:5+	0.000400621080411577	5.29601948485666e-05	1.45408422441819e-05	0.00273672841520056	3.55445117539753e-05	4.45900986299693e-05	0.00244910472492824	5.43048367120247e-05	0.000645284448694077	0.000215593371991404	2.46241309428759e-06	0.156032184049878	0.00019940689019782	5.45496601358836e-05	0.000278289383531667	0.000228693086557938	0.000487506329074764	2.52228005214549e-05	0.000384907850359812	6.83800006838e-05	0.000622917085644057	0.000324260283625794	0.00036128723665782	0.000110151646237596	0.000263964240561858	0.000353465896943443	0.00444371235640527	0.00205129779020588	0.000221376319082891	0.00356761013104475	0.000138431960304829	0.00230263181615289	0.000220879923457892	0	0
DEL:repeats:4:0	0.00107742329870535	8.49537414515685e-05	0.000509102083414631	0.00574573042784429	0.00899705382014403	0.00540478047252241	0.000301295421210415	0.00577169512918593	0.00136985635801992	0.00324391042089146	2.52896479953861e-06	0.00116178500867591	0.00328225322979544	0.00241258910306404	0.0203963178873671	0.0103329553896163	0.00971755741196957	0.00398806389253307	0.00193822526063624	0.0164045701640457	0.00191478852205769	0.00209482523541189	0.00392421785583606	0.00381520416341932	0.000943721710701598	0.00503742123907316	0.00013400933598374	0.00109651511602952	0.000261620451140752	0.00308757025414301	0.00582496941349704	0.00141278850501276	0.00021658811925	0	0
DEL:repeats:4:1	0.00189913111145243	0.000508168312066	0.000193007121424665	0.070847989677889	0.00462322284666642	0.00456602437492021	0.00466213319916582	0.00199902025445125	0.00367292471937274	0.00483421176514231	0.00022927062458975	0.00617104590833072	7.77043808437352e-05	0.0027534187625177	0.00357610912807288	0.00822304772048053	0.00827935788378427	0.0017058243579552	0.00490496660686393	0.003102900031029	0.00626245513517878	0.00304467606488709	0.00353711508515472	0.0205613143143687	0.00213664609325848	0.000759800419418027	0.000337815201125678	0.00249862897632936	0.0010607587295418	0.00314897490355858	0.00262170025381771	0.00163474455944463	0.000155466907599675	0	0
DEL:repeats:4:2	0.000578854230019808	0.000119944978541766	4.2655760605111e-05	0.0186011165099237	0.000605735651361148	0.000871656441142156	0.00314145424287482	0.000346043049083432	0.00305383470705079	0.0007378405143831	4.65861936757112e-06	0.00233902761453097	3.79933412276843e-05	0.000347313598384541	0.000477196871327078	0.000974677125083008	0.00454670762647923	5.51086397947754e-05	0.00174425459463396	3.9800000398e-06	0.00336840430657061	0.00143144004431488	0.00176796775930918	0.00557542307377772	0.000577719422737992	0.000482460221241192	0.00374481644443452	0.0088696745904197	0.000257757283205314	0.00178506927889269	0.000103630629501939	0.0416236107014835	0.00044094588404877	0	0
DEL:repeats:4:3	0.000722328691977088	0.000212770272655999	4.03018952513569e-05	0.00696608034533473	0.000379546382846698	0.000102435198051789	0.00143734403979719	0.000137200332851682	0.000758371182064078	0.000919517046412176	9.31723873514225e-07	0.0289945879087877	4.49428626239509e-05	2.621766611182e-05	0.000263575058751658	0.00130224269928673	0.00307344682872535	5.69102684034508e-05	0.000490261182880457	8.58900008589e-05	0.00229203751046475	0.00082273404164485	0.000932093166953713	0.00265325324380048	0.000202648350744621	0.000698560528021676	0.000108882585486789	0.00279133770093481	0.000332165256918304	0.00419140912834294	0.0029720336505668	0.00352764463379054	0.000210446399435258	0	0
DEL:repeats:4:4	0.000187766412401212	6.20354562287965e-05	2.18617927707132e-05	0.00321461047561931	0.000133805600720402	5.92076824570263e-05	0.000807678978941887	9.26766590525098e-05	0.00050065172743506	0.00024324885508799	2.72861991529166e-06	0.0350901447757219	3.21352740156923e-05	0.000425684686331702	0.000550089372544972	0.000516106850318679	0.000553847750905492	7.42906855694953e-05	0.000360283993216939	0.0003082400030824	0.000571266319987725	0.000250392838051388	0.000364159173516427	0.00102722694965735	0.000131510182790719	0.000566845142161621	0.00035828884967875	0.00296229642542549	0.000156038391827015	0.00147804603181483	8.42965568336667e-05	0.00395237535523425	0.00022435776479877	0	0
DEL:repeats:4:5+	0.000184890430484289	9.52349530925995e-05	8.52471297567758e-06	0.00140344180911387	3.72492574263328e-05	5.70344487553046e-05	0.000882142398436052	0.000103261214438963	0.00111586890642242	0.000263601735720316	4.65861936757112e-07	0.0125103264411328	4.17543849905454e-05	3.25606498485507e-05	3.01832303179683e-07	0.00076832050143906	0.000989707454954003	3.624452848041e-05	0.000381191651057019	0.0001442800014428	0.00129468800507331	0.000335599416562061	0.000339454989387515	0.000402784203329296	0.00042236024780735	0.000251041938489379	0.000260573708857273	0.00514125951883557	0.000208140769808436	0.00230989842948579	0.000112137621475979	0.00530646593032253	0.000210816382556628	0	0
DEL:repeats:5+:0	0.00247335359317042	9.10484975094094e-05	0.00488827182241069	0.00261854858213231	0.0529315244622469	0.0686451783412494	0.000389277312323077	0.208309145648567	0.0201755604641175	0.0441777183548942	0.00119939483203381	0.0154596626339439	0.0471513718555634	0.0133332337249961	0.0504704358277359	0.0142217604943431	0.065252374111996	0.0151714085355017	0.00614797798319986	0.123167271231673	0.00606886506410762	0.0079926475826235	0.00376940925422851	0.0210141251790572	0.00406043476898909	0.148369579127166	0.000212181448640922	0.00111788066260572	0.000520015996874529	0.0184083914871484	0.00457521495621993	0.00124318465835137	0.000156354867090963	0	0.000274235568353215
